crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
h3ron, 72, 24, 5037, 5037, 33, 11, 41, 16, 968, 968, 7, 2, 8, 0, 0, 0, 47, 0, 47, 0, 0, 0, 0, 0, 0, 138, 81, 143, 136, 1062
tokio-tar, 151, 8, 4241, 4241, 72, 104, 153, 19, 284, 284, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 155, 79, 604, 128, 1733
cranelift-object, 0, 2, 927, 927, 27, 60, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
slack, 2, 3, 882, 882, 20, 15, 31, 1, 193, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 4, 2, 87
snarkvm-utilities, 12, 19, 3696, 3696, 98, 399, 476, 13, 414, 414, 0, 0, 0, 0, 0, 0, 12, 3, 13, 0, 0, 0, 0, 0, 0, 58, 14, 29, 63, 306
ra_ap_cfg, 4, 4, 938, 938, 52, 19, 67, 2, 13, 13, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 15, 1, 4, 4, 62
sp-consensus-aura, 0, 3, 198, 198, 5, 17, 19, 3, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ihex, 0, 5, 690, 690, 14, 4, 17, 2, 53, 53, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
defmt-rtt, 21, 3, 264, 265, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 2, 10, 124
reduce, 0, 1, 58, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
amethyst_network, 15, 10, 1294, 1294, 7, 6, 11, 2, 177, 177, 0, 0, 0, 0, 0, 0, 10, 31, 33, 0, 0, 0, 0, 0, 0, 51, 0, 0, 7, 155
google-pubsub1, 246, 2, 15505, 15505, 46, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421, 46, 246, 46, 5985
autotools, 110, 1, 781, 781, 27, 6, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 454, 24, 432
snarkvm-derives, 1, 1, 267, 267, 23, 67, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 3, 89
paho-mqtt, 188, 24, 10736, 10736, 104, 73, 158, 19, 2711, 2711, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 19, 0, 19, 327, 127, 604, 161, 1930
iso7816, 0, 7, 1007, 1007, 10, 11, 17, 2, 63, 63, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0
conrod_derive, 4, 4, 497, 497, 21, 62, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 9, 4, 4, 4, 8
libtool, 13, 1, 62, 62, 14, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13, 1, 30
owned-read, 2, 1, 81, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 2, 16
vm-fdt, 1, 2, 1261, 1261, 17, 0, 17, 1, 621, 621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 1, 2, 58
dogear, 2, 8, 8049, 8049, 359, 1694, 1866, 3, 40, 40, 0, 0, 0, 0, 0, 0, 7, 2, 7, 0, 0, 0, 0, 0, 0, 88, 1, 1, 5, 238
snarkvm-curves, 4, 38, 7040, 7041, 349, 263, 606, 14, 228, 228, 0, 0, 0, 0, 0, 0, 195, 948, 1039, 0, 0, 0, 0, 0, 0, 37, 0, 0, 8, 213
num256, 0, 4, 977, 977, 107, 135, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
rustop, 7, 1, 2007, 2007, 156, 444, 568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 2, 7, 6, 222
galvanic-test, 0, 1, 333, 333, 9, 280, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
sc-consensus, 0, 9, 2084, 2084, 38, 72, 95, 3, 234, 234, 0, 0, 0, 0, 0, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0
ra_ap_test_utils, 31, 5, 2646, 2646, 73, 148, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 43, 3, 0, 3, 3, 0, 3, 68, 15, 56, 18, 298
fluent-locale, 0, 4, 457, 457, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
simple-logging, 2, 1, 274, 274, 3, 14, 15, 1, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 7
pairing-plus, 69, 30, 16029, 16029, 634, 3043, 3502, 6, 676, 676, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 31, 1, 12, 34, 1156
paho-mqtt-sys, 0, 1, 352, 352, 2, 0, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0
ucs2, 3, 1, 231, 231, 1, 0, 1, 1, 51, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6, 2, 61
hotwatch, 7, 3, 426, 426, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 8, 12, 139
ra_ap_base_db, 1, 4, 1789, 1789, 26, 21, 44, 1, 186, 186, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 51, 9, 9, 9, 263
ssh-key, 6, 36, 9488, 9488, 42, 4, 45, 249, 2339, 2339, 0, 0, 0, 0, 0, 0, 71, 23, 82, 0, 0, 0, 0, 0, 0, 148, 3, 5, 8, 155
ogg-sys, 71, 1, 171, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 71, 71, 71, 9
snarkvm-algorithms, 14, 83, 17085, 17086, 685, 313, 947, 50, 1895, 1895, 0, 0, 0, 0, 0, 0, 104, 17, 116, 0, 0, 0, 0, 0, 0, 333, 27, 58, 61, 1976
mdns, 5, 7, 608, 608, 4, 11, 14, 1, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 13, 6, 88
futures-micro, 0, 2, 402, 402, 8, 139, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
rusoto_redshift, 104, 3, 25294, 25295, 976, 0, 976, 1, 402, 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 208, 2589
leak, 3, 1, 132, 132, 0, 0, 0, 1, 81, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
pallet-aura, 0, 4, 632, 632, 22, 20, 37, 3, 53, 53, 0, 0, 0, 0, 0, 0, 41, 30, 65, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
libevent, 40, 3, 819, 819, 2, 21, 21, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 0, 1, 0, 1, 24, 18, 74, 25, 254
async-oneshot, 16, 4, 316, 316, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 7, 3, 10, 14, 113
snarkvm-parameters, 1, 7, 1146, 1146, 99, 415, 498, 2, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 2
enum_access, 0, 1, 594, 594, 37, 100, 127, 1, 123, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
urlpattern, 14, 10, 3099, 3099, 47, 63, 101, 1, 334, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 28, 12, 445
lexical-sort, 2, 3, 987, 987, 8, 38, 44, 6, 359, 359, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 12, 6, 6, 6, 72
rust-crypto-wasm, 109, 41, 29290, 29290, 407, 692, 1054, 66, 12500, 12500, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 166, 71, 1164, 254, 5561
ra_ap_vfs, 4, 8, 1233, 1233, 20, 18, 32, 5, 135, 135, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 38, 3, 5, 7, 95
mbox, 196, 5, 1780, 1780, 79, 21, 96, 13, 104, 104, 0, 0, 0, 0, 0, 0, 14, 1, 14, 0, 0, 0, 7, 0, 7, 44, 32, 169, 89, 577
stun_codec, 6, 29, 5270, 5270, 218, 733, 882, 4, 294, 294, 0, 0, 0, 0, 0, 0, 134, 52, 134, 0, 0, 0, 0, 0, 0, 175, 0, 0, 3, 63
discord-indexmap, 19, 11, 5910, 5910, 85, 336, 400, 9, 976, 976, 0, 0, 0, 0, 0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 123, 5, 5, 29, 109
blake2-rfc_bellman_edition, 4, 13, 1288, 1288, 20, 626, 633, 14, 301, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 13, 0, 13, 8, 0, 0, 8, 19
pelite, 234, 66, 12867, 12867, 240, 366, 579, 24, 429, 429, 0, 0, 0, 0, 0, 0, 40, 4, 40, 2, 0, 2, 71, 0, 71, 403, 224, 2340, 356, 3629
qrcode-generator, 18, 2, 765, 765, 9, 12, 17, 18, 163, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 75, 14, 162
snarkvm-profiler, 0, 1, 188, 188, 8, 19, 24, 1, 138, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gtk-macros, 0, 1, 302, 302, 7, 290, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rstest_reuse, 0, 1, 454, 454, 12, 25, 31, 3, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
font8x8, 0, 11, 10560, 10560, 113, 0, 113, 9, 314, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
mobc-redis, 0, 1, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
i18n-embed, 7, 6, 2054, 2054, 31, 38, 59, 12, 225, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 17, 57, 20, 243
json_env_logger, 2, 1, 212, 212, 8, 17, 22, 4, 47, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 64
assign, 0, 1, 210, 210, 1, 102, 102, 1, 80, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
blurz, 3, 11, 1589, 1589, 83, 49, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 1, 3, 1, 23
polars-arrow, 1141, 425, 66919, 66921, 1531, 2372, 3581, 136, 4948, 4948, 18, 4, 21, 0, 0, 0, 223, 28, 233, 8, 0, 8, 106, 0, 106, 1562, 644, 6393, 1270, 20412
parameterized, 0, 1, 99, 99, 1, 17, 17, 1, 75, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
unwind-sys, 58, 6, 789, 789, 6, 189, 189, 1, 1, 1, 0, 0, 0, 0, 0, 0, 4, 3, 4, 0, 0, 0, 0, 0, 0, 58, 58, 58, 58, 80
parameterized-macro, 0, 4, 264, 264, 18, 29, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
snarkvm-gadgets, 10, 149, 26458, 26458, 976, 1880, 2824, 25, 1515, 1515, 0, 0, 0, 0, 0, 0, 111, 59, 158, 0, 0, 0, 0, 0, 0, 152, 91, 192, 417, 6312
fastly-macros, 0, 1, 166, 166, 3, 18, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
nat-detect, 6, 2, 537, 537, 28, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 16, 5, 247
lalrpop-snap, 44, 106, 112030, 112033, 2417, 2628, 4590, 39, 145, 145, 0, 0, 0, 0, 0, 0, 34, 0, 34, 0, 0, 0, 0, 0, 0, 328, 24, 33, 78, 10739
stun_codec_blazh, 8, 25, 4854, 4854, 197, 656, 790, 3, 268, 268, 0, 0, 0, 0, 0, 0, 123, 47, 123, 0, 0, 0, 0, 0, 0, 167, 0, 0, 3, 71
pid_control, 0, 2, 228, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
dot_vox, 11, 7, 1856, 1856, 26, 62, 83, 3, 340, 340, 22, 12, 32, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 42, 4, 12, 15, 205
sc-proposer-metrics, 0, 1, 100, 100, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
snarkvm-dpc, 42, 79, 13968, 13968, 369, 252, 560, 27, 2382, 2382, 0, 0, 0, 0, 0, 0, 417, 36, 422, 0, 0, 0, 0, 0, 0, 330, 55, 212, 95, 1599
colored_json, 3, 1, 832, 832, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 20, 46, 195
rocket_prometheus, 1, 1, 487, 487, 4, 3, 6, 2, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 3, 4, 40
polars-io, 115, 46, 11808, 11808, 96, 80, 156, 98, 1966, 1966, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 4, 0, 4, 187, 42, 295, 122, 3525
erlang_nif-sys, 0, 3, 934, 934, 9, 231, 232, 2, 271, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
binaryen-sys, 927, 3, 3588, 3589, 1, 0, 1, 1, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 928, 927, 927, 927, 653
binaryen, 14, 2, 386, 386, 2, 0, 2, 3, 210, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 15, 8, 86
wasmer-types-near, 26, 19, 4758, 4758, 59, 191, 233, 14, 799, 799, 0, 0, 0, 0, 0, 0, 50, 3, 50, 1, 0, 1, 0, 0, 0, 150, 8, 29, 14, 92
minstant, 10, 4, 766, 766, 2, 0, 2, 12, 124, 124, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 1, 0, 1, 17, 10, 22, 27, 164
mailchecker, 0, 1, 143, 143, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
opensrv-mysql, 77, 18, 7314, 7314, 204, 463, 606, 6, 50, 50, 26, 60, 84, 0, 0, 0, 5, 3, 7, 0, 0, 0, 0, 0, 0, 51, 27, 387, 69, 1522
radix64, 221, 18, 3912, 3912, 68, 249, 303, 2, 30, 30, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 24, 13, 1233, 82, 944
polars-lazy, 171, 87, 19641, 19641, 553, 708, 1076, 175, 3088, 3088, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 128, 21, 526, 160, 5690
native-dialog, 156, 36, 2231, 2231, 88, 6, 92, 6, 73, 73, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 1, 0, 1, 74, 29, 270, 58, 789
full_moon, 10, 20, 11061, 11061, 120, 2476, 2515, 20, 546, 546, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 363, 8, 10, 50, 549
tokio-executor-trait, 0, 1, 83, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
crossfire, 2, 15, 4439, 4439, 52, 186, 227, 6, 1780, 1780, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 2, 0, 2, 74, 3, 6, 8, 117
diesel_codegen, 39, 15, 1163, 1163, 78, 147, 196, 2, 77, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 16, 66, 26, 349
winrt_gen_macros, 0, 1, 76, 76, 8, 27, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
piet-direct2d, 369, 8, 4164, 4164, 29, 15, 39, 4, 751, 751, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 6, 0, 6, 53, 34, 125, 87, 921
dev_menu, 0, 3, 236, 236, 1, 0, 1, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
nalgebra-glm, 12, 57, 6547, 6549, 231, 24, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 554, 13, 13, 13, 53
blurmock, 0, 7, 1053, 1053, 134, 69, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0
winrt_gen, 41, 45, 6331, 6331, 221, 753, 919, 8, 840, 840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 15, 0, 15, 177, 97, 259, 117, 2126
rusoto_ses, 71, 3, 13177, 13178, 373, 0, 373, 1, 177, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 142, 1503
mongo_driver, 83, 10, 2911, 2911, 108, 9, 115, 3, 72, 72, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 4, 0, 4, 78, 53, 126, 82, 1138
winrt_macros, 9, 1, 447, 447, 15, 41, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 134
prometheus-http-query, 20, 7, 4722, 4722, 34, 5, 38, 3, 1038, 1038, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 222, 26, 26, 26, 205
rocket_sync_db_pools_codegen, 0, 2, 183, 183, 7, 48, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
oak, 21, 41, 4149, 4149, 193, 217, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 168, 17, 97, 31, 333
tract-hir, 2, 68, 8337, 8339, 352, 483, 784, 8, 813, 813, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 0, 0, 0, 102, 3, 3, 11, 69
webview2-com, 77, 4, 1629, 1629, 1, 0, 1, 2, 277, 277, 0, 0, 0, 0, 0, 0, 12, 0, 12, 1, 0, 1, 0, 0, 0, 31, 23, 28, 50, 294
rocket_sync_db_pools, 1, 5, 1259, 1259, 14, 8, 19, 1, 205, 205, 0, 0, 0, 0, 0, 0, 15, 3, 16, 0, 0, 0, 0, 0, 0, 7, 4, 4, 6, 97
fuse, 42, 8, 2770, 2770, 58, 0, 58, 14, 517, 517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 76, 360, 87, 753
strawpoll, 2, 1, 361, 361, 0, 0, 0, 3, 125, 125, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3, 52
ethers-core, 160, 57, 23314, 23315, 316, 459, 739, 92, 7621, 7621, 0, 0, 0, 0, 0, 0, 63, 3, 63, 0, 0, 0, 0, 0, 0, 414, 47, 214, 86, 1287
csv-index, 5, 2, 446, 446, 1, 3, 3, 1, 131, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 5, 2, 18
gif-dispose, 1, 3, 263, 263, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 2, 2, 8
solana-ed25519-program, 0, 1, 63, 63, 0, 0, 0, 1, 50, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
ckb-fixed-hash, 0, 1, 63, 63, 4, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ckb-fixed-hash-macros, 0, 1, 77, 77, 5, 44, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
treebitmap, 33, 5, 2233, 2233, 58, 57, 96, 5, 406, 406, 0, 0, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 2, 0, 2, 75, 33, 234, 49, 625
chan-signal, 11, 1, 517, 517, 4, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22, 14, 125
wasmer-compiler-near, 1, 19, 2600, 2600, 46, 47, 79, 8, 124, 124, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 57, 3, 3, 3, 116
lustre_collector, 35, 28, 4817, 4817, 48, 66, 108, 20, 1958, 1958, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 16, 9, 52, 26, 407
adapton, 15, 10, 8928, 8928, 312, 1123, 1390, 0, 0, 0, 8, 0, 8, 0, 0, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 111, 57, 275, 166, 2263
wasmer-vm-near, 325, 22, 7562, 7562, 48, 68, 108, 21, 442, 442, 4, 4, 6, 1, 0, 1, 8, 1, 8, 0, 0, 0, 30, 0, 30, 254, 96, 737, 194, 1719
pbjson, 0, 1, 148, 148, 0, 0, 0, 1, 32, 32, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
fs3, 81, 4, 1181, 1181, 17, 15, 27, 8, 484, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 22, 101, 47, 360
ndarray_einsum_beta, 0, 8, 2996, 2997, 54, 38, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0
deadpool-lapin, 0, 2, 228, 228, 2, 9, 9, 1, 3, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
wasmer-engine-near, 4, 9, 1018, 1018, 16, 16, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 4, 2, 195
piston2d-shapes, 0, 5, 325, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0
scribe, 9, 19, 3306, 3306, 3, 15, 17, 13, 1437, 1437, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 58, 8, 15, 11, 145
solana-zk-token-proof-program, 0, 1, 300, 300, 3, 168, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
egg, 26, 22, 9648, 9648, 254, 520, 741, 13, 625, 625, 0, 0, 0, 0, 0, 0, 17, 8, 22, 0, 0, 0, 0, 0, 0, 174, 10, 72, 14, 341
sc-light, 1, 5, 1327, 1327, 4, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 14
wasmer-compiler-singlepass-near, 263, 8, 11546, 11546, 320, 448, 724, 3, 80, 80, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 18, 7014
fixedvec, 2, 1, 1015, 1015, 5, 22, 26, 1, 107, 107, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 24, 2, 2, 2, 4
segment-tree, 9, 7, 1953, 1953, 54, 121, 169, 6, 500, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 4, 10, 7, 66
vulkano-shaders, 40, 3, 2439, 2439, 101, 171, 232, 3, 384, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38, 7, 636
har, 1, 3, 672, 672, 0, 0, 0, 1, 153, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1, 2
